,,,https://www.bigdipper.com.ar,,,info@bigdipper.com.ar,,,,,,,,
MP-1000,,Sirena Exterior MP-1000. ,GARNET,"31,70","31,70","31,70",21,2,0,0,18,0,0,20
MP-150,,Sirena Exterior MP-150. M,GARNET,"27,80","27,80","27,80",21,253,3,0,10,0,0,266
MP-1500,,Sirena Exterior MP-1500. ,GARNET,"23,90","23,90","23,90",21,67,1,0,9,0,0,77
CY-SIR-01,,Sirena interior c/estrobo,CYGNUS,"3,20","4,20","4,90",21,253,0,0,0,0,10,263
MP-100 ST,,Sirena Interior MP-100 ST,GARNET,"9,30","9,30","9,30",21,0,0,0,20,0,0,20
MP-100,,Sirena Interior Piezoeléc,GARNET,"12,09","12,10","12,10",21,274,10,0,0,0,3,287
MP-500,,Sirena para Exterior,GARNET,"16,00","16,00","16,00",21,66,20,0,2,0,0,88
,,,,,,,,,,,,,,
ALARMAS,,DAHUA,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
HO-03,,Sensor Magnetico Cableado,DAHUA,"1,18","1,18","1,18",21,0,0,6,0,0,0,6
HC-103,,Sirena interior cableada,DAHUA,"0,00","0,00","0,00",21,3,0,0,0,0,0,3
ARM310-W2,,Wireless expander OUTLET,DAHUA,"15,34","15,34","15,34",21,57,14,0,0,0,4,75
ARA24-W2,,wireless Keyfob,DAHUA,"11,80","11,80","11,80",21,0,0,0,0,0,0,0
ARD821-W2,,Wireless Panic Button,DAHUA,"9,44","9,44","9,44",21,1,0,0,0,0,2,3
,,,,,,,,,,,,,,
ALARMAS,,OUTLET,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
LH-912D,,Sensor PIR Cortina OUTLET,DAHUA,"2,36","2,36","2,36",21,21,18,0,0,0,9,48
LH-926A,,Sensor PIR Dahua OUTLET,DAHUA,"2,36","2,36","2,36",21,0,34,0,0,0,19,53
LH-025A,,Sensor PIR techo OUTLET,DAHUA,"2,36","2,36","2,36",21,4,3,0,0,0,0,7
ARA12-W2,,Sirena inalámbrica OUTLET,DAHUA,"30,89","32,00","32,00",21,0,0,0,0,0,0,0
ARD323-W2,,Wireless door det OUTLET,DAHUA,"14,16","14,16","14,16",21,0,5,0,0,0,1,6
ARD323-W2-S,,Wireless door OUTLET,DAHUA,"21,00","21,00","21,00",21,5,0,0,0,0,5,10
ARA43-W2,,Wireless Repeater OUTLET,DAHUA,"43,66","43,66","43,66",21,15,3,0,0,0,3,21
,,,,,,,,,,,,,,
ALARMAS,,CYGNUS,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
CY-VMG,,Sensor Vibracion/Gases CY,CYGNUS,"164,69","229,95","231,00",21,11,0,0,0,0,0,11
,,,,,,,,,,,,,,
ALARMAS,,TECLADOS GARNET,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
G-LCD732,,Teclado con display LCD c,GARNET,"79,70","79,70","79,70",21,1,0,1,8,0,0,10
G-LCD732RF,,Teclado con display LCD y,GARNET,"100,50","100,50","100,50",21,2,0,0,5,0,0,7
T-LCD732RF,,Teclado LCD GARNET,GARNET,"92,00","92,00","92,00",21,0,0,0,1,0,0,1
KPD-860RF,,Teclado LCD tecnología RF,GARNET,"0,00","0,00","0,00",21,0,0,0,0,0,1,1
G-LED732,,Teclado Led 8 zonas compa,GARNET,"52,40","52,40","52,40",21,10,0,0,9,0,0,19
KPD-800,,"Teclado LED, 8 zonas CON ",GARNET,"0,00","0,00","0,00",21,0,6,0,0,0,4,10
,,,,,,,,,,,,,,
ALARMAS,,ALARMA,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
IOT-ZG1-EU,,ZG1 Alarm Gateway OUTLET,IMOU,"26,00","26,00","26,00",21,70,0,1,0,0,3,74
