,,,https://www.bigdipper.com.ar,,,info@bigdipper.com.ar,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
HAC-T1A21P-0280B,,2MP CVI IR Indoor OUTLET,DAHUA,"8,70","8,70","8,70",21,1045,0,18,15,4,148,1230
CY-HDX-1200DU-0280,,2MP CVI-TVI 2.8 Starlight,CYGNUS,"11,75","14,00","17,50",21,936,13,0,58,23,102,1132
CY-HDX-1200FU-0280,,2MP CVI-TVI Bullet CYGNUS,CYGNUS,"13,30","16,70","19,50",21,1288,17,0,36,22,101,1464
HAC-HDW1209TLQP-A-LED-0360B-S2,,2MP Full-color HDCVI Quic,DAHUA,"17,70","17,70","17,70",21,0,0,1,0,0,0,1
HAC-HDW1239TLQP-A-LED-0280B-S2,,2MP FullColor HDCVI,DAHUA,"23,60","23,60","23,60",21,0,0,1,0,0,8,9
HAC-HFW1239TUP-Z-A-LED-27135-S2,,2MP FullColor HDCVI Bulle,DAHUA,"53,10","53,10","53,10",21,2,0,0,0,0,14,16
HAC-HFW1239TLMP-A-LED-0280B-S2,,2MP FullColor MIC Bullet,DAHUA,"27,14","27,14","27,14",21,0,6,0,0,0,1,7
HAC-HDW1209TLQP-A-LED-0280B-S2,,2MP FullColor Turret,DAHUA,"17,70","17,70","17,70",21,1,0,0,0,0,0,1
HAC-HDW1209TLQP-A-LED-0280B,,2MP HDCVI 2.8 FullColor,DAHUA,"17,70","17,70","17,70",21,1,1,2,0,0,17,21
HAC-LC1200SLP-W-0360B-S3A,,2MP HDCVI 3.6 IR Airfly,DAHUA,"11,80","11,80","11,80",21,6,0,0,0,0,7,13
HAC-B1A21P-0360B,,2MP HDCVI 3.6 IR Bullet,DAHUA,"9,50","10,62","10,62",21,0,0,0,0,5,9,14
HAC-T2A21P-0360B,,2MP HDCVI 3.6 IR OUTLET,DAHUA,"9,90","9,90","9,90",21,3312,48,1,101,0,0,3462
HAC-HDW1209TLQP-LED-0360B,,2MP HDCVI FullColor 3.6,DAHUA,"23,99","31,19","35,86",21,0,0,0,3,4,0,7
HAC-HDW1239TLP-A-LED-0280B,,2MP HDCVI FullColor Star,DAHUA,"23,60","23,60","23,60",21,0,0,5,0,0,0,5
HAC-HDW1200TP-Z-2712-S5,,2MP HDCVI IR 2.7-12mm Eye,DAHUA,"22,00","22,00","22,00",21,249,0,0,1,0,11,261
HAC-T2A21P-0280B,,2MP HDCVI IR 2.8 OUTLET,DAHUA,"9,90","9,90","9,90",21,0,0,11,0,10,0,21
HAC-HDW1200TLP-A-0280B-S5,,2MP HDCVI IR 2.8 Turret,DAHUA,"16,76","16,76","16,76",21,0,1,5,0,0,0,6
HAC-HDW1200TLP-A-0360B-S5,,2MP HDCVI IR 3.6 MIC,DAHUA,"16,76","16,76","16,76",21,0,2,0,0,0,0,2
HAC-HDW1200MP,,2MP HDCVI IR 3.6 Turret,DAHUA,"5,90","5,90","5,90",21,0,0,0,0,0,5,5
HAC-B1A21P-0280B,,2MP HDCVI IR Bullet,DAHUA,"9,50","10,62","10,62",21,0,0,0,3,0,0,3
HAC-B2A21P-0280B,,2MP HDCVI IR Bullet ,DAHUA,"10,00","10,00","10,00",21,0,0,1,0,0,1,2
