,,,,,,,,,,,,,,
ILUMINACION PROFESIONAL,,TACHOS LED,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
LCX200,,Cri Led Par 200w,BIG DIPPER,"257,00","322,00","370,00",21,31,2,0,0,0,0,33
,,,,,,,,,,,,,,
ILUMINACION PROFESIONAL,,OUTLET,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
MW2000Y,,Decorativ Amarillo OUTLET,BIG DIPPER,"85,00","85,00","85,00",21,48,6,0,0,0,0,54
LQF01,,Led 12V 36W OUTLET,BIG DIPPER,"7,00","7,00","7,00",21,281,80,0,2,0,0,363
LQF02,,Led 12v 36w OUTLET,BIG DIPPER,"7,00","7,00","7,00",21,886,60,0,1,0,0,947
,,,,,,,,,,,,,,
ILUMINACION PROFESIONAL,,AUDIORRITMICOS,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
L002RG,,Magic Ball BigDipper 15W ,BIG DIPPER,"59,00","77,00","86,90",21,5,0,2,5,0,5,17
